Date,Time_Unit,District,Total_Confirmed,Difference_Yesterday,Total_Hospitalized,Total_Death,Total_Recovered,Current_Infected,Inzidenz_Total,Inzidenz_RLP,Inzidenz_US_Army,Inzidenz_Under_Age_20,Inzidenz_Between_Age_20_59,Inzidenz_Above_Age_59,Inzidenz_Hospitalized_US_Army,Infected_For_Last_7_Days_Previous_Week,Hospitalized_diff,Death_diff,temperature,wind_speed,relative_humidity
03-01-2022,156,Rhein-Lahn-Kreis,6777,32,461,107,6230,440,202,164.8,164.8,200.1,197.3,92.9,2.42,,1,0,9.632,8.932,77.64
03-01-2022,156,Cochem-Zell,3563,6,196,84,3317,162,71,115.3,115.2,190.7,133.8,48.9,2.42,,1,0,6.648,19.068,89.8
03-01-2022,156,KS Koblenz,7477,70,227,174,6498,805,224,197.6,197.5,253.4,244.9,71.9,2.42,,1,0,10.184,10.356,77.64
03-01-2022,156,KS Kaiserslautern,7345,46,426,144,6165,1036,394,395.3,371.1,476.4,501.4,128.6,2.42,,0,1,9.888,51.312,82
03-01-2022,156,Trier-Saarburg,7892,28,361,111,7217,564,170,112.9,112.8,105.1,153.9,43.8,2.42,,2,0,9.048,24.756,88.44
03-01-2022,156,Vulkaneifel,3483,0,243,69,3171,243,119,196.7,196.7,262.4,250.3,84,2.42,,0,0,6.648,19.068,73.72
03-01-2022,156,Westerwaldkreis,12272,86,850,192,11413,667,261,128.7,128.7,195.8,142.4,60.8,2.42,,4,0,6.188,17.728,90.56
03-01-2022,156,KS Frankenthal,4539,20,103,73,3983,483,93,190.8,190.8,215.4,245.3,82.2,2.42,,0,3,10.34,17.096,80.88
03-01-2022,156,KS Mainz,16284,57,683,234,14856,1194,573,263.9,263.7,374.9,316,49.5,2.42,,3,0,9.764,21.024,86.8
03-01-2022,156,Rhein-Pfalz-Kreis,13277,91,383,256,11931,1090,270,174.5,174.5,243.9,209.8,73.7,2.42,,2,2,11.204,17.096,72.64
03-01-2022,156,KS Ludwigshafen,18374,126,531,367,16571,1436,343,198.8,198.8,264.9,239.1,55.8,2.42,,2,1,10.6,17.096,79.64
03-01-2022,156,KS Neustadt a.d.W.,4128,28,216,51,3773,304,83,155.7,155.7,313.9,167.4,51.5,2.42,,0,0,7.532,51.312,86.84
03-01-2022,156,KS Pirmasens,2556,11,248,71,2248,237,57,141.9,141.8,288.4,177.9,14.7,2.42,,0,0,9.216,26.724,86.12
03-01-2022,156,KS Speyer,5589,22,183,104,5031,454,105,206.9,206.9,340,213.9,116.6,2.42,,1,0,11.728,17.096,71.92
03-01-2022,156,KS Trier,5013,15,211,42,4454,517,174,157.2,157.1,212.6,181.2,60,2.42,,1,0,9.048,24.756,88.44
03-01-2022,156,KS Worms,7826,11,400,111,7295,420,96,115,115,221.8,109.2,51.6,2.42,,1,0,10.34,17.096,80.88
03-01-2022,156,KS Landau i.d.Pf.,3755,33,277,57,3466,232,103,220.6,220.6,259.8,281.5,65,2.42,,3,1,10.908,51.312,76.36
04-01-2022,157,Ahrweiler,8206,65,309,82,7670,454,178,136.4,136.4,188.9,183.4,37.4,2.42,,2,0,6.916,8.66,88.88
04-01-2022,157,Altenkirchen,8562,59,567,115,7950,497,248,192.1,192.1,378.8,199.5,66,2.42,,3,0,5.536,9.068,96.68
04-01-2022,157,Alzey-Worms,9617,49,487,155,8908,554,143,109.4,109.4,130.8,140.1,39.8,2.42,,5,1,7.404,6.06,95
04-01-2022,157,Bad Kreuznach,10158,143,279,154,9253,751,391,246.3,246.3,357.7,328,51.9,2.42,,0,0,7.124,6.06,97.4
04-01-2022,157,Rhein-Pfalz-Kreis,13357,80,385,257,11996,1104,280,180.9,180.9,268,212.3,75.8,2.42,,2,1,8.808,17.124,84.68
04-01-2022,157,Birkenfeld,5979,36,454,117,5549,313,158,195.5,189.7,228.1,274.5,60,2.42,,0,0,6.16,10.092,94.48
04-01-2022,157,Bernkastel-Wittlich,5824,44,397,75,5253,496,124,110,108.5,141.9,142.1,39.7,2.42,,4,1,5.512,16.456,95.32
04-01-2022,157,Mainz-Bingen,12516,158,584,251,11297,968,478,226,225.8,302.4,280.4,78.2,2.42,,2,0,7.124,16.536,95
04-01-2022,157,Kaiserslautern,7989,154,339,101,6715,1173,402,378.1,324.9,664.5,456.1,62,2.42,,0,1,7.612,38.428,91.44
04-01-2022,157,Kusel,3954,39,282,81,3595,278,118,168.3,159.7,252.4,206.7,68.2,2.42,,1,1,6.476,20.536,91.44
04-01-2022,157,Mayen-Koblenz,12615,121,425,206,11107,1302,349,162.5,162.5,224.5,202.8,55.6,2.42,,8,1,7.216,6.188,92.36
04-01-2022,157,Neuwied,13863,75,479,217,12725,921,259,141.4,141.4,211,166.3,55.9,2.42,,1,0,5.304,6.188,97.76
04-01-2022,157,Donnersbergkreis,4572,32,267,89,4192,291,109,144.3,142.9,220.4,175.5,47.2,2.42,,1,0,5.62,38.428,97.36
04-01-2022,157,Rhein-Lahn-Kreis,6854,77,462,107,6254,493,230,187.6,187.6,250.2,215.1,108.4,2.42,,1,0,7.124,6.06,92.36
04-01-2022,157,Germersheim,12621,86,659,177,11226,1218,316,244.9,244.9,308.2,301.4,96.4,2.42,,10,1,5.568,38.428,90.48
04-01-2022,157,KS Mainz,16484,200,688,234,14926,1324,696,320.6,320.3,441,382,75.3,2.42,,5,0,7.348,16.248,95
04-01-2022,157,KS Landau i.d.Pf.,3785,30,278,57,3483,245,114,244.2,244.2,259.8,323.3,65,2.42,,1,0,8.468,38.428,90.8
04-01-2022,157,Vulkaneifel,3522,39,243,69,3187,266,128,211.6,211.6,330.4,253.6,89,2.42,,0,0,4.216,8.66,88.88
04-01-2022,157,Westerwaldkreis,12328,56,851,192,11451,685,247,121.8,121.8,208.8,131,49,2.42,,1,0,3.916,9.068,95.92
04-01-2022,157,KS Frankenthal,4567,28,104,73,4015,479,89,182.6,182.6,237,221.2,82.2,2.42,,1,0,7.952,17.124,94.84
04-01-2022,157,KS Kaiserslautern,7477,132,427,148,6163,1166,425,426.4,400.3,458.8,573.6,106.6,2.42,,1,4,7.612,38.428,91.44
04-01-2022,157,KS Koblenz,7558,81,229,174,6541,843,252,222.2,222.2,279.8,272.1,90.7,2.42,,2,0,7.216,6.188,92.36
04-01-2022,157,KS Ludwigshafen,18494,120,541,367,16677,1450,376,217.9,217.9,293,256.1,72.1,2.42,,10,0,8.148,17.124,94.08
04-01-2022,157,Cochem-Zell,3628,65,196,84,3323,221,120,194.9,194.7,381.5,225.2,53.8,2.42,,0,0,4.216,8.66,96.56
04-01-2022,157,Trier-Saarburg,7978,86,361,111,7239,628,208,138.2,138,192.7,173,39.2,2.42,,0,0,6.592,16.652,95.32
04-01-2022,157,KS Pirmasens,2588,32,248,71,2254,263,67,166.8,166.7,245.2,233.9,29.5,2.42,,0,0,7.012,23.144,94.84
04-01-2022,157,KS Speyer,5617,28,184,104,5050,463,104,205,204.9,296.1,217.7,129.5,2.42,,1,0,8.424,17.124,90.48
04-01-2022,157,KS Trier,5084,71,211,42,4462,580,204,184.3,184.2,201.7,231.4,56.3,2.42,,0,0,6.592,16.652,95.32
04-01-2022,157,KS Worms,7863,37,400,111,7327,425,97,116.2,116.2,215.6,116,47.3,2.42,,0,0,7.952,17.124,94.84
04-01-2022,157,KS Neustadt a.d.W.,4181,53,216,51,3796,334,121,227,227,387.2,273.9,68.7,2.42,,0,0,5.568,38.428,98.12
05-01-2022,158,Ahrweiler,8295,89,309,82,7702,511,249,190.8,190.8,246,251.2,70,2.3,,0,0,3.908,17.284,74.44
05-01-2022,158,Alzey-Worms,9683,66,488,155,8935,593,185,141.5,141.5,214,165.2,50.4,2.3,,1,0,2.928,14.408,80.36
05-01-2022,158,Bad Kreuznach,10251,93,279,154,9291,806,456,287.3,287.2,443.7,378.3,51.9,2.3,,0,0,3.94,14.408,84.96
05-01-2022,158,Bernkastel-Wittlich,5961,137,400,75,5254,632,235,208.5,205.6,293.5,263.1,70.9,2.3,,3,0,0.708,24.06,80.6
05-01-2022,158,Birkenfeld,6020,41,455,117,5563,340,177,219,212.6,290.3,294.6,67.5,2.3,,1,0,1.656,14.924,80.68
05-01-2022,158,Cochem-Zell,3700,72,196,84,3327,289,179,290.7,290.5,619.9,316.6,83.1,2.3,,0,0,0.292,17.284,86.56
05-01-2022,158,Altenkirchen,8641,79,567,115,7975,551,267,206.8,206.8,370.4,234.5,60.9,2.3,,0,0,1.92,18.612,90.24
05-01-2022,158,Neuwied,13924,61,483,217,12741,966,248,135.4,135.4,196.7,162,52.3,2.3,,4,0,1.748,12.26,88.52
05-01-2022,158,Donnersbergkreis,4616,44,267,90,4213,313,134,177.4,175.7,277.3,209.6,64.4,2.3,,0,1,0.732,41.576,85.12
05-01-2022,158,Mayen-Koblenz,12723,108,427,206,11172,1345,386,179.7,179.7,264.8,222.7,54.1,2.3,,2,0,4.248,12.26,75.92
05-01-2022,158,Rhein-Pfalz-Kreis,13446,89,385,257,12035,1154,319,206.1,206.1,264.5,254.5,90.6,2.3,,0,0,4.004,17.392,71.32
05-01-2022,158,Kusel,3983,29,282,81,3611,291,126,179.7,170.6,309.4,212.5,63.9,2.3,,0,0,1.388,19.976,77.88
05-01-2022,158,Kaiserslautern,8001,12,340,101,6717,1183,326,306.6,263.5,523.1,374.7,52.7,2.3,,1,0,2.672,41.576,77.88
05-01-2022,158,Rhein-Lahn-Kreis,6930,76,463,107,6274,549,257,209.7,209.7,313.9,245.8,92.9,2.3,,1,0,3.94,14.408,75.92
05-01-2022,158,Germersheim,12726,105,671,179,11228,1319,341,264.3,264.3,336.6,324.9,101.9,2.3,,12,2,-0.144,41.576,71.88
05-01-2022,158,Mainz-Bingen,12674,158,585,251,11348,1075,580,274.2,274,392.7,332.6,91.2,2.3,,1,0,3.94,24.4,80.36
05-01-2022,158,KS Neustadt a.d.W.,4206,25,216,51,3803,352,124,232.6,232.6,387.2,277.7,80.2,2.3,,0,0,-0.144,41.576,90.84
05-01-2022,158,Trier-Saarburg,8031,53,361,111,7258,662,248,164.7,164.6,231.2,206,46.1,2.3,,0,0,2.324,16.916,80.44
05-01-2022,158,KS Ludwigshafen,18659,165,545,369,16700,1590,476,275.9,275.8,414.2,318.8,67.5,2.3,,4,2,4.112,17.392,75.64
05-01-2022,158,Vulkaneifel,3551,29,243,69,3203,279,124,205,204.9,379,233.6,74.1,2.3,,0,0,0.292,17.284,74.44
05-01-2022,158,KS Frankenthal,4612,45,104,73,4026,513,119,244.1,244.1,344.7,301.6,82.2,2.3,,0,0,3.98,17.392,76.2
05-01-2022,158,KS Kaiserslautern,7505,28,427,148,6164,1193,345,346.2,325,394.1,459.9,84.5,2.3,,0,0,2.672,41.576,77.88
05-01-2022,158,KS Koblenz,7651,93,229,174,6578,899,290,255.8,255.7,316.8,316.9,100.1,2.3,,0,0,4.248,12.26,75.92
05-01-2022,158,KS Landau i.d.Pf.,3822,37,279,57,3497,268,142,304.2,304.2,358.8,395.6,73.1,2.3,,1,0,3.4,41.576,76.44
05-01-2022,158,KS Mainz,16706,222,689,234,15005,1467,852,392.4,392.1,543,467.9,89.2,2.3,,1,0,3.876,22.984,80.36
05-01-2022,158,KS Pirmasens,2595,7,248,71,2260,264,59,146.9,146.8,216.3,208.4,22.1,2.3,,0,0,1.648,21.604,84.6
05-01-2022,158,KS Speyer,5657,40,184,104,5078,475,118,232.6,232.5,372.9,244.5,129.5,2.3,,0,0,4.184,17.392,71.88
05-01-2022,158,KS Trier,5165,81,211,42,4477,646,263,237.6,237.5,321.7,284.7,63.8,2.3,,0,0,2.324,16.916,80.44
05-01-2022,158,KS Worms,7922,59,403,111,7340,471,133,159.4,159.4,271.1,161.5,77.4,2.3,,3,0,3.98,17.392,76.2
05-01-2022,158,Westerwaldkreis,12407,79,852,192,11499,716,292,144,144,250.6,154.7,55.8,2.3,,1,0,-0.04,18.612,94.24
06-01-2022,159,Ahrweiler,8362,67,310,82,7733,547,278,213.1,213.1,276.7,277.4,81.7,2.06,,1,0,2.972,9.064,82
06-01-2022,159,Alzey-Worms,9763,80,491,155,9012,596,215,164.5,164.4,233.8,197.6,58.4,2.06,,3,0,2.38,8.812,80.08
06-01-2022,159,Bad Kreuznach,10356,105,280,154,9329,873,497,313.1,313,481.6,410.9,59.9,2.06,,1,0,3.392,8.812,85.44
06-01-2022,159,Bernkastel-Wittlich,6003,42,400,75,5290,638,247,219.2,216.1,337.6,277.2,56.8,2.06,,0,0,0.852,11.376,83.72
06-01-2022,159,Birkenfeld,6055,35,455,119,5570,366,191,236.3,229.4,290.3,319.8,82.6,2.06,,0,2,1.168,6.304,83.44
06-01-2022,159,Kusel,4021,38,282,81,3628,312,137,195.4,185.4,350.1,232.9,59.6,2.06,,0,0,1.672,9.56,84.96
06-01-2022,159,Germersheim,12740,14,677,181,11424,1135,297,230.2,230.2,292,286.7,82.6,2.06,,6,2,0.024,21.904,81
06-01-2022,159,Kaiserslautern,8243,242,344,101,6798,1344,504,474,407.3,721,620.7,71.3,2.06,,4,0,2.008,21.904,84.96
06-01-2022,159,Mainz-Bingen,12802,128,588,251,11396,1155,662,313,312.8,461,382.1,91.2,2.06,,3,0,3.148,13.02,80.08
06-01-2022,159,Mayen-Koblenz,12859,136,429,206,11226,1427,450,209.5,209.5,315.3,256.2,64.9,2.06,,2,0,2.864,5.644,88.4
06-01-2022,159,Neuwied,14040,116,484,217,12817,1006,304,166,166,262.3,191.2,63.1,2.06,,1,0,1.432,5.644,93.2
06-01-2022,159,Altenkirchen,8716,75,569,116,7995,605,296,229.3,229.3,403.7,269.5,55.9,2.06,,2,1,1.564,10.312,92.4
06-01-2022,159,Donnersbergkreis,4661,45,267,90,4224,347,149,197.2,195.4,362.7,217.5,64.4,2.06,,0,0,0.82,21.904,86.76
06-01-2022,159,Rhein-Lahn-Kreis,6978,48,465,109,6312,557,259,211.3,211.3,345.7,247.4,77.4,2.06,,2,2,3.148,8.812,88.4
06-01-2022,159,Cochem-Zell,3747,47,196,84,3336,327,203,329.7,329.4,696.2,368.8,83.1,2.06,,0,0,0.44,9.064,88.76
06-01-2022,159,KS Speyer,5678,21,185,104,5100,474,117,230.6,230.6,405.8,252.1,90.7,2.06,,1,0,3.084,8.828,81
06-01-2022,159,Trier-Saarburg,8133,102,361,111,7285,737,324,215.2,215,304.8,267.1,62.3,2.06,,0,0,2.496,8.908,83.36
06-01-2022,159,Vulkaneifel,3579,28,244,69,3214,296,130,214.9,214.9,398.4,256.9,59.3,2.06,,1,0,0.44,9.064,82
06-01-2022,159,Westerwaldkreis,12498,91,853,192,11549,757,327,161.2,161.2,266.3,177.5,64.2,2.06,,1,0,-0.268,10.312,93.56
06-01-2022,159,KS Frankenthal,4629,17,105,73,4046,510,99,203.1,203.1,312.4,249.3,54.8,2.06,,1,0,2.108,8.828,84.56
06-01-2022,159,KS Kaiserslautern,7742,237,435,149,6213,1380,479,480.6,451.2,594,622.2,121.3,2.06,,8,1,2.008,21.904,84.96
06-01-2022,159,KS Koblenz,7724,73,230,174,6604,946,311,274.3,274.3,364.3,339.3,93.8,2.06,,1,0,2.864,5.644,88.4
06-01-2022,159,KS Landau i.d.Pf.,3853,31,280,58,3507,288,153,327.7,327.7,383.6,433.7,65,2.06,,1,1,2.892,21.904,80.4
06-01-2022,159,KS Mainz,16931,225,690,234,15051,1646,965,444.4,444.1,600.9,537.7,91.2,2.06,,1,0,2.12,10.128,80.08
06-01-2022,159,Rhein-Pfalz-Kreis,13501,55,388,257,12073,1171,309,199.7,199.7,268,244.3,84.3,2.06,,3,0,3.2,8.828,76.64
06-01-2022,159,KS Pirmasens,2616,21,248,71,2281,264,71,176.7,176.7,259.6,244,36.8,2.06,,0,0,1.28,10.52,88.8
06-01-2022,159,KS Trier,5261,96,211,42,4505,714,334,301.8,301.6,376.2,370,82.5,2.06,,0,0,2.496,8.908,83.36
06-01-2022,159,KS Worms,7975,53,404,112,7394,469,159,190.5,190.5,271.1,220.6,77.4,2.06,,1,1,2.108,8.828,84.56
06-01-2022,159,KS Ludwigshafen,18748,89,551,369,16746,1633,477,276.4,276.4,417,314.6,76.8,2.06,,6,0,3.316,8.828,81.76
06-01-2022,159,KS Neustadt a.d.W.,4239,33,217,52,3826,361,138,258.9,258.8,366.2,331,91.6,2.06,,1,1,0.024,21.904,90.8
07-01-2022,160,KS Worms,8055,80,407,113,7439,503,239,286.4,286.4,406.6,341.2,98.9,2.56,,3,1,1.48,15.88,92.32
07-01-2022,160,KS Koblenz,7819,95,230,174,6647,998,385,339.5,339.5,469.9,419.4,106.3,2.56,,0,0,3.108,10.312,81.68
07-01-2022,160,KS Kaiserslautern,7899,157,436,151,6303,1445,585,587,551,711.7,772,132.3,2.56,,1,2,1.324,31.844,87.64
07-01-2022,160,KS Frankenthal,4669,40,107,73,4088,508,135,276.9,276.9,452.4,329.8,75.3,2.56,,2,0,1.48,15.88,92.32
07-01-2022,160,Westerwaldkreis,12621,123,858,192,11585,844,435,214.5,214.5,355,237.3,82.8,2.56,,5,0,-0.864,17.444,95.28
07-01-2022,160,Vulkaneifel,3598,19,247,69,3230,299,121,200,200,379,240.3,49.4,2.56,,3,0,0.036,15.752,76.36
07-01-2022,160,Trier-Saarburg,8223,90,361,111,7314,798,394,261.7,261.5,360.8,326.9,78.4,2.56,,0,0,1.436,19.736,90.72
07-01-2022,160,Rhein-Lahn-Kreis,7054,76,466,109,6341,604,309,252.1,252.1,404.8,296,95.5,2.56,,1,0,1.996,8.476,81.68
07-01-2022,160,KS Neustadt a.d.W.,4239,0,217,52,3846,341,138,258.9,258.8,366.2,331,91.6,2.56,,0,0,-0.76,31.844,94.44
07-01-2022,160,Neuwied,14111,71,487,217,12913,981,324,176.9,176.9,299.4,203.1,55.9,2.56,,3,0,0.78,10.312,92.44
07-01-2022,160,Mayen-Koblenz,12948,89,430,206,11308,1434,509,237,237,373.3,288.8,64.9,2.56,,1,0,3.108,10.312,81.68
07-01-2022,160,Rhein-Pfalz-Kreis,13602,101,392,257,12170,1175,381,246.2,246.2,384.8,289.1,90.6,2.56,,4,0,1.86,15.88,85.92
07-01-2022,160,KS Landau i.d.Pf.,3888,35,280,58,3519,311,179,383.4,383.4,420.7,513.5,81.2,2.56,,0,0,1.252,31.844,91.56
07-01-2022,160,KS Mainz,17140,209,692,234,15109,1797,1075,495.1,494.7,702.8,588.3,105,2.56,,2,0,1.232,17.836,82.2
07-01-2022,160,KS Trier,5354,93,212,42,4548,764,392,354.2,354,436.2,437,93.8,2.56,,1,0,1.436,19.736,90.72
07-01-2022,160,KS Ludwigshafen,18857,109,566,369,16872,1616,537,311.2,311.2,504.4,347.5,72.1,2.56,,15,0,1.736,15.88,89.92
07-01-2022,160,KS Speyer,5718,40,187,106,5135,477,145,285.8,285.7,504.5,320.9,97.1,2.56,,2,2,1.76,15.88,85
07-01-2022,160,Donnersbergkreis,4698,37,267,90,4238,370,173,229,226.8,426.7,254.2,68.6,2.56,,0,0,-0.424,31.844,95.32
07-01-2022,160,Kaiserslautern,8360,117,344,101,6899,1360,574,539.9,463.9,763.4,732.4,77.5,2.56,,0,0,1.324,31.844,87.64
07-01-2022,160,Germersheim,12872,132,678,180,11567,1125,439,340.3,340.2,470.4,402.8,134.9,2.56,,1,-1,-0.76,31.844,85
07-01-2022,160,Ahrweiler,8404,42,310,82,7764,558,297,227.6,227.6,303.1,294.4,86.4,2.56,,0,0,3.324,15.752,76.36
07-01-2022,160,Birkenfeld,6055,0,455,119,5588,348,157,194.2,188.5,207.4,269.4,75,2.56,,0,0,0.296,12.68,92.56
07-01-2022,160,Bernkastel-Wittlich,6068,65,402,75,5379,614,312,276.9,272.9,410.9,352.6,76.6,2.56,,2,0,0.216,19.524,90.96
07-01-2022,160,Cochem-Zell,3796,49,197,85,3351,360,235,381.6,381.3,743.8,450.4,92.9,2.56,,1,1,0.036,15.752,92.2
07-01-2022,160,Alzey-Worms,9838,75,492,155,9056,627,289,221.1,221,317,265.5,77,2.56,,1,0,1.628,8.476,82.2
07-01-2022,160,Altenkirchen,8779,63,571,116,8025,638,323,250.2,250.2,416.2,303,60.9,2.56,,2,0,0.908,17.444,91.96
07-01-2022,160,Kusel,4048,27,284,81,3648,319,164,233.9,222,415.3,273.7,80.9,2.56,,2,0,-0.06,15.856,87.64
07-01-2022,160,Mainz-Bingen,12955,153,591,252,11440,1263,737,348.4,348.2,521.9,422.4,101,2.56,,3,1,1.996,16.648,82.2
07-01-2022,160,KS Pirmasens,2635,19,249,71,2315,249,90,224,223.9,346.1,294.9,58.9,2.56,,1,0,0.492,20.624,93.16
07-01-2022,160,Bad Kreuznach,10431,75,280,154,9378,899,513,323.2,323.1,495.3,429.8,53.9,2.56,,0,0,2.564,8.476,86.04
08-01-2022,161,Birkenfeld,6112,57,455,119,5599,394,180,222.7,216.2,338.7,261.9,101.3,2.93,,0,0,0.612,7.6,92.8
08-01-2022,161,Kusel,4062,14,284,81,3663,318,178,253.9,240.9,447.8,302.8,80.9,2.93,,0,0,1.06,18.188,87.8
08-01-2022,161,Kaiserslautern,8360,0,344,101,7013,1246,574,539.9,463.9,763.4,732.4,77.5,2.93,,0,0,1.792,30.04,87.8
08-01-2022,161,Donnersbergkreis,4723,25,267,90,4256,377,194,256.8,254.4,433.8,296.1,85.8,2.93,,0,0,-0.096,30.04,96.52
08-01-2022,161,Cochem-Zell,3821,25,197,85,3369,367,261,423.9,423.5,829.7,499.3,102.7,2.93,,0,0,-0.072,14.504,94.56
08-01-2022,161,Bernkastel-Wittlich,6072,4,402,75,5421,576,316,280.4,276.4,415.8,357.9,76.6,2.93,,0,0,0.36,20.596,92.24
08-01-2022,161,Mainz-Bingen,13041,86,591,253,11464,1324,747,353.1,352.9,563.4,425.2,84.7,2.93,,0,1,2.208,15.996,84.8
08-01-2022,161,KS Frankenthal,4689,20,108,73,4122,494,148,303.6,303.6,473.9,353.9,109.6,2.93,,1,0,3.24,16.048,83.8
08-01-2022,161,Alzey-Worms,9843,5,492,155,9085,603,294,224.9,224.9,317,272.8,77,2.93,,0,0,1.76,9.332,84.8
08-01-2022,161,Altenkirchen,8788,9,574,116,8051,621,332,257.2,257.2,428.7,312.1,60.9,2.93,,3,0,1.008,19.408,92.96
08-01-2022,161,Ahrweiler,8473,69,311,82,7786,605,366,280.5,280.5,364.6,365.3,107.4,2.93,,1,0,3.08,14.504,79.44
08-01-2022,161,Germersheim,12872,0,678,180,11680,1012,439,340.3,340.2,470.4,402.8,134.9,2.93,,0,0,-0.284,30.04,77.28
08-01-2022,161,Vulkaneifel,3613,15,247,69,3236,308,136,224.8,224.8,427.6,270.3,54.4,2.93,,0,0,-0.072,14.504,79.44
08-01-2022,161,Westerwaldkreis,12633,12,858,192,11619,822,447,220.4,220.4,368.1,244,82.8,2.93,,0,0,-1.052,19.408,96.2
08-01-2022,161,Bad Kreuznach,10516,85,280,154,9411,951,598,376.7,376.7,591.7,492.6,67.9,2.93,,0,0,2.82,9.332,88.24
08-01-2022,161,Mayen-Koblenz,12968,20,430,206,11367,1395,517,240.7,240.7,390.9,288.8,66.5,2.93,,0,0,2.14,9.456,87.84
08-01-2022,161,KS Koblenz,7830,11,231,174,6684,972,380,335.1,335.1,469.9,414.6,100.1,2.93,,1,0,2.14,9.456,87.84
08-01-2022,161,KS Landau i.d.Pf.,3890,2,280,58,3550,282,168,359.9,359.8,420.7,471.7,81.2,2.93,,0,0,2.772,30.04,86.32
08-01-2022,161,KS Ludwigshafen,18945,88,573,369,16991,1585,585,339,339,574.8,368.8,79.1,2.93,,7,0,3.32,16.048,82.16
08-01-2022,161,KS Mainz,17292,152,692,234,15137,1921,1132,521.4,520.9,730.4,621.3,112.9,2.93,,0,0,2.136,15.56,84.8
08-01-2022,161,KS Neustadt a.d.W.,4266,27,218,52,3870,344,165,309.5,309.5,429,407.1,97.3,2.93,,1,0,-0.284,30.04,96.24
08-01-2022,161,KS Pirmasens,2649,14,249,71,2337,241,104,258.9,258.8,403.8,325.4,88.4,2.93,,0,0,1.228,22.236,91.64
08-01-2022,161,KS Speyer,5761,43,188,106,5177,478,188,370.5,370.5,625.1,424,129.5,2.93,,1,0,3.704,16.048,77.28
08-01-2022,161,KS Trier,5397,43,214,42,4570,785,413,373.2,373,474.4,456.8,97.5,2.93,,2,0,1.708,20.836,92.16
08-01-2022,161,Neuwied,14192,81,487,217,12938,1037,405,221.2,221.2,382,251.7,68.5,2.93,,0,0,0.536,9.456,95.24
08-01-2022,161,KS Kaiserslautern,7899,0,436,151,6392,1356,585,587,551,711.7,772,132.3,2.93,,0,0,1.792,30.04,87.8
08-01-2022,161,Trier-Saarburg,8269,46,365,111,7340,818,414,275,274.8,406.4,334.5,80.7,2.93,,4,0,1.708,20.836,92.16
08-01-2022,161,Rhein-Pfalz-Kreis,13651,49,397,257,12268,1126,411,265.6,265.6,384.8,321.1,101.1,2.93,,5,0,3.148,16.048,81.16
08-01-2022,161,Rhein-Lahn-Kreis,7057,3,466,109,6369,579,312,254.5,254.5,409.4,297.6,98,2.93,,0,0,2.208,9.332,87.84
08-01-2022,161,KS Worms,8060,5,407,113,7464,483,244,292.4,292.4,412.8,345.7,107.5,2.93,,0,0,3.24,16.048,83.8
09-01-2022,162,Trier-Saarburg,8281,12,365,111,7387,783,406,269.7,269.5,402.9,325.6,80.7,2.88,,0,0,3.02,16.792,87.52
09-01-2022,162,Rhein-Pfalz-Kreis,13693,42,397,257,12341,1095,421,272,272,377.9,332.6,107.4,2.88,,0,0,4.82,16.648,77.44
09-01-2022,162,KS Speyer,5769,8,188,106,5217,446,180,354.7,354.7,614.2,401.1,123,2.88,,0,0,4.236,16.648,84.4
09-01-2022,162,Vulkaneifel,3624,11,247,69,3250,305,141,233.1,233,456.8,273.6,59.3,2.88,,0,0,1.044,14.132,77.76
09-01-2022,162,KS Worms,8102,42,409,113,7500,489,286,342.7,342.7,517.5,398,116.1,2.88,,2,0,4.572,16.648,82.88
09-01-2022,162,KS Trier,5419,22,214,42,4590,787,416,375.9,375.7,496.2,453.7,101.3,2.88,,0,0,3.02,16.792,87.52
09-01-2022,162,KS Ludwigshafen,18983,38,573,369,17089,1525,596,345.4,345.4,583.3,376.2,81.4,2.88,,0,0,4.904,16.648,81.52
09-01-2022,162,KS Neustadt a.d.W.,4291,25,218,52,3894,345,190,356.4,356.4,502.2,475.5,97.3,2.88,,0,0,0.996,34.224,94.68
09-01-2022,162,Ahrweiler,8517,44,311,82,7817,618,384,294.3,294.3,386.5,388.4,102.7,2.88,,0,0,4.528,14.132,77.76
09-01-2022,162,KS Landau i.d.Pf.,3913,23,280,58,3563,292,160,342.7,342.7,371.2,456.5,81.2,2.88,,0,0,3.9,34.224,85.72
09-01-2022,162,KS Koblenz,7830,0,231,174,6721,935,365,321.9,321.9,448.7,398.6,97,2.88,,0,0,4.212,9.536,81.92
09-01-2022,162,KS Kaiserslautern,7937,38,436,151,6441,1345,626,628.1,589.7,788.1,820.6,135.9,2.88,,0,0,3.136,34.224,84.56
09-01-2022,162,KS Frankenthal,4697,8,108,73,4158,466,153,313.8,313.8,484.7,374,102.7,2.88,,0,0,4.572,16.648,82.88
09-01-2022,162,KS Pirmasens,2649,0,249,71,2355,223,104,258.9,258.8,403.8,325.4,88.4,2.88,,0,0,2.304,19.084,91.92
09-01-2022,162,Altenkirchen,8788,0,574,116,8076,596,303,234.7,234.7,395.4,280.2,60.9,2.88,,0,0,2.676,15.412,89.76
09-01-2022,162,KS Mainz,17361,69,692,234,15176,1951,1093,503.4,503,708.4,598.3,111,2.88,,0,0,4.172,19.048,78.6
09-01-2022,162,Westerwaldkreis,12684,51,859,192,11664,828,461,227.3,227.3,386.4,245.9,91.3,2.88,,1,0,0.376,15.412,94.96
