District Name,Current Date,timestamp,source_id,precipitation,pressure_msl,sunshine,temperature,wind_direction,wind_speed,cloud_cover,dew_point,relative_humidity,visibility,wind_gust_direction,wind_gust_speed,condition,fallback_source_ids,icon
Bad Durkheim,2022-05-06,2022-05-06T12:00:00+00:00,6935,0.0,1023.3,,19.0,40,18.4,12,4.7,39,26410,,34.6,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Bad Durkheim,2022-05-06,2022-05-06T13:00:00+00:00,6935,0.0,1023.0,,19.2,40,13.7,12,3.9,36,33400,,32.8,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Bad Durkheim,2022-05-06,2022-05-06T14:00:00+00:00,6935,0.0,1022.6,,20.0,40,14.8,12,4.8,37,28930,,31.3,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Bad Durkheim,2022-05-06,2022-05-06T15:00:00+00:00,6935,0.0,1022.6,,20.2,40,14.8,0,4.5,36,59680,,31.7,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Bad Durkheim,2022-05-06,2022-05-06T16:00:00+00:00,6935,0.0,1022.3,,20.6,30,12.2,37,5.9,38,55620,,27.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-day
Bad Durkheim,2022-05-06,2022-05-06T17:00:00+00:00,6935,0.0,1022.4,,20.3,30,13.0,25,5.9,39,65830,,25.9,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",partly-cloudy-day
Bad Durkheim,2022-05-06,2022-05-06T18:00:00+00:00,6935,0.0,1022.7,,19.6,10,14.8,12,5.8,41,57190,,26.3,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-day
Bad Durkheim,2022-05-06,2022-05-06T19:00:00+00:00,6935,0.0,1023.2,,17.1,350,15.5,0,6.3,49,62140,,27.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Bad Durkheim,2022-05-06,2022-05-06T20:00:00+00:00,6935,0.0,1023.6,,15.3,10,19.4,0,5.8,53,58400,,29.5,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Bad Durkheim,2022-05-06,2022-05-06T21:00:00+00:00,6935,0.0,1023.5,,13.5,30,19.8,0,6.9,64,71960,,29.2,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Bad Durkheim,2022-05-06,2022-05-06T22:00:00+00:00,6935,0.0,1023.6,,12.2,40,17.6,0,6.8,69,62140,,28.8,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Bad Durkheim,2022-05-06,2022-05-06T23:00:00+00:00,6935,0.0,1023.4,,11.7,50,12.6,0,6.4,70,59820,,18.0,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Bad Durkheim,2022-05-06,2022-05-07T00:00:00+00:00,6935,0.0,1023.2,,11.1,50,7.9,0,6.1,71,56160,,10.4,dry,"{'visibility': 96591, 'wind_gust_speed': 96591, 'wind_speed': 96591, 'cloud_cover': 96591, 'pressure_msl': 96591, 'wind_direction': 96591}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T00:00:00+00:00,7207,0.0,1023.9,0.0,10.5,310,5.8,0,8.7,88,38630,,12.2,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T01:00:00+00:00,7207,0.0,1024.09,0.0,9.7,310,8.6,0,7.8,88,39410,,14.8,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T02:00:00+00:00,7207,0.0,1024.2,0.0,9.3,320,7.6,12,7.6,89,33930,,21.2,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T03:00:00+00:00,7207,0.0,1024.3,0.0,8.4,300,7.2,0,6.9,90,46690,,18.7,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T04:00:00+00:00,7207,0.0,1024.2,0.0,7.9,290,8.6,0,6.3,90,42920,,17.3,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T05:00:00+00:00,7207,0.0,1024.59,28.0,7.6,270,7.2,0,5.8,89,43760,,11.2,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T06:00:00+00:00,7207,0.0,1024.9,60.0,9.9,250,5.8,0,6.5,79,36040,,11.5,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T07:00:00+00:00,7207,0.0,1024.8,60.0,13.6,200,5.4,0,6.4,62,49800,,9.0,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T08:00:00+00:00,7207,0.0,1024.8,60.0,15.9,140,6.1,0,6.1,52,53060,,12.6,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T09:00:00+00:00,7207,0.0,1024.7,60.0,18.5,70,8.6,0,5.9,44,65780,,22.3,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T10:00:00+00:00,7207,0.0,1024.59,60.0,19.3,20,11.5,25,3.9,36,32220,,33.8,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",partly-cloudy-day
Bad Kreuznach,2022-05-06,2022-05-06T11:00:00+00:00,7207,0.0,1024.3,60.0,20.1,60,9.4,25,4.4,35,63490,,23.8,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",partly-cloudy-day
Bad Kreuznach,2022-05-06,2022-05-06T12:00:00+00:00,7207,0.0,1023.8,59.0,20.6,60,7.9,62,5.3,37,54200,,23.0,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",partly-cloudy-day
Bad Kreuznach,2022-05-06,2022-05-06T13:00:00+00:00,7207,0.0,1023.4,56.0,21.6,50,10.4,0,6.3,37,38160,,58.0,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T14:00:00+00:00,7207,0.0,1023.2,58.0,21.8,60,10.4,50,4.9,33,45090,,22.0,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",partly-cloudy-day
Bad Kreuznach,2022-05-06,2022-05-06T15:00:00+00:00,7207,0.0,1022.8,49.0,22.2,80,8.6,62,4.5,31,54790,,23.8,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",partly-cloudy-day
Bad Kreuznach,2022-05-06,2022-05-06T16:00:00+00:00,7207,0.0,1022.7,54.0,21.9,50,8.3,75,4.9,33,75000,,24.1,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",partly-cloudy-day
Bad Kreuznach,2022-05-06,2022-05-06T17:00:00+00:00,7207,0.0,1022.6,60.0,21.4,10,8.6,25,4.7,34,75000,,23.0,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",partly-cloudy-day
Bad Kreuznach,2022-05-06,2022-05-06T18:00:00+00:00,7207,0.0,1022.7,46.0,20.9,20,7.9,0,5.2,36,52350,,16.2,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-day
Bad Kreuznach,2022-05-06,2022-05-06T19:00:00+00:00,7207,0.0,1023.2,21.0,16.3,360,5.8,0,8.9,61,56360,,13.3,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T20:00:00+00:00,7207,0.0,1023.6,0.0,15.4,340,9.4,0,6.9,57,56200,,13.7,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T21:00:00+00:00,7207,0.0,1023.8,0.0,13.8,320,6.8,0,6.8,63,61920,,12.6,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T22:00:00+00:00,7207,0.0,1023.9,0.0,12.3,310,9.7,0,6.4,67,72430,,16.6,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-06T23:00:00+00:00,7207,0.0,1023.8,0.0,11.1,280,5.4,0,6.6,74,49740,,13.0,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bad Kreuznach,2022-05-06,2022-05-07T00:00:00+00:00,7207,0.0,1023.8,0.0,10.2,300,4.3,0,6.4,77,44630,,9.4,dry,"{'visibility': 9138, 'wind_gust_speed': 9138, 'wind_speed': 9138, 'cloud_cover': 9138, 'pressure_msl': 9138, 'wind_direction': 9138}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T00:00:00+00:00,8384,0.0,1025.0,,7.8,150,6.5,0,6.4,,17790,,9.0,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T01:00:00+00:00,8384,0.0,1025.09,,7.1,150,5.8,0,6.0,,12040,,9.0,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T02:00:00+00:00,8384,0.0,1025.4,,6.7,160,4.7,0,5.8,,9140,,7.6,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T03:00:00+00:00,8384,0.0,1025.3,,6.4,160,5.0,0,5.3,,15310,,7.9,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T04:00:00+00:00,8384,0.0,1025.09,,6.9,160,4.0,0,5.1,,30460,,7.2,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T05:00:00+00:00,8384,0.0,1025.7,,6.7,180,3.6,0,4.3,,31670,,8.3,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T06:00:00+00:00,8384,0.0,1025.4,,9.2,150,2.5,0,5.4,,32840,,5.4,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T07:00:00+00:00,8384,0.0,1025.0,,11.8,10,2.9,0,4.9,,41520,,8.6,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T08:00:00+00:00,8384,0.0,1024.7,,13.8,350,7.6,0,5.1,,50580,,28.1,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T09:00:00+00:00,8384,0.0,1024.5,,14.6,40,19.8,0,4.2,,54570,,31.3,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T10:00:00+00:00,8384,0.0,1024.59,,15.0,50,18.0,0,3.8,,54080,,30.2,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T11:00:00+00:00,8384,0.0,1024.4,,15.5,20,18.7,0,3.8,,47390,,31.7,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T12:00:00+00:00,8384,0.0,1023.8,,16.2,20,18.4,0,4.2,,58720,,32.4,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T13:00:00+00:00,8384,0.0,1023.6,,16.6,30,14.8,25,5.4,,75000,,31.3,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",partly-cloudy-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T14:00:00+00:00,8384,0.0,1023.2,,17.0,40,15.5,12,5.1,,38330,,31.3,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T15:00:00+00:00,8384,0.0,1022.9,,17.2,30,14.4,0,5.6,,69660,,26.3,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T16:00:00+00:00,8384,0.0,1022.9,,17.3,30,13.3,0,4.4,,57780,,24.5,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T17:00:00+00:00,8384,0.0,1022.9,,15.8,30,9.4,62,5.6,,54230,,24.1,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",partly-cloudy-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T18:00:00+00:00,8384,0.0,1023.1,,16.1,30,9.0,62,4.8,,59650,,14.0,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",partly-cloudy-day
Bernkastel-Wittlich,2022-05-06,2022-05-06T19:00:00+00:00,8384,0.0,1023.5,,14.8,70,5.4,0,4.7,,70500,,8.3,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T20:00:00+00:00,8384,0.0,1024.2,,12.5,140,5.0,0,4.5,,59930,,9.0,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T21:00:00+00:00,8384,0.0,1024.5,,11.6,140,4.3,0,4.4,,58680,,7.2,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T22:00:00+00:00,8384,0.0,1024.59,,10.9,160,4.7,0,4.8,,50520,,9.4,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-06T23:00:00+00:00,8384,0.0,1024.3,,11.1,140,5.8,0,5.3,,31850,,9.4,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Bernkastel-Wittlich,2022-05-06,2022-05-07T00:00:00+00:00,8384,0.0,1024.5,,10.2,170,3.2,0,6.0,,27160,,6.5,dry,"{'visibility': 9137, 'temperature': 9137, 'dew_point': 9137, 'wind_gust_speed': 9137, 'wind_speed': 9137, 'cloud_cover': 9137, 'pressure_msl': 9137, 'wind_direction': 9137}",clear-night
Birkenfeld,2022-05-06,2022-05-06T00:00:00+00:00,145624,0.0,1025.0,,7.4,150,6.5,37,6.1,91,25000,,9.0,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-night
Birkenfeld,2022-05-06,2022-05-06T01:00:00+00:00,145624,0.0,1025.0,,7.4,150,5.8,12,6.0,91,20000,,9.0,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-night
Birkenfeld,2022-05-06,2022-05-06T02:00:00+00:00,145624,0.0,1025.2,,6.5,160,4.7,0,5.6,94,20000,,7.6,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-night
Birkenfeld,2022-05-06,2022-05-06T03:00:00+00:00,145624,0.0,1025.4,,5.8,160,5.0,12,5.1,95,20000,,7.9,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-night
Birkenfeld,2022-05-06,2022-05-06T04:00:00+00:00,145624,0.0,1025.2,,5.7,160,4.0,12,4.9,95,20000,,7.2,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-night
Birkenfeld,2022-05-06,2022-05-06T05:00:00+00:00,145624,0.0,1025.8,,5.4,180,3.6,12,4.7,95,10000,,8.3,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-day
Birkenfeld,2022-05-06,2022-05-06T06:00:00+00:00,145624,0.0,1025.59,,7.7,150,2.5,0,5.2,84,20000,,5.4,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-day
Birkenfeld,2022-05-06,2022-05-06T07:00:00+00:00,145624,0.0,1025.0,,12.2,10,2.9,12,5.1,62,30000,,8.6,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-day
Birkenfeld,2022-05-06,2022-05-06T08:00:00+00:00,145624,0.0,1024.7,,14.5,350,7.6,0,5.5,55,30000,,28.1,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-day
Birkenfeld,2022-05-06,2022-05-06T09:00:00+00:00,145624,0.0,1024.2,,16.2,40,19.8,25,4.5,46,30000,,31.3,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T10:00:00+00:00,145624,0.0,1024.3,,16.2,50,18.0,37,2.8,41,30000,,30.2,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T11:00:00+00:00,145624,0.0,1024.0,,17.7,20,18.7,50,2.6,36,40000,,31.7,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T12:00:00+00:00,145624,0.0,1023.5,,18.0,20,18.4,50,2.7,36,40000,,32.4,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T13:00:00+00:00,145624,0.0,1023.1,,18.5,30,14.8,50,3.8,38,40000,,31.3,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T14:00:00+00:00,145624,0.0,1022.7,,18.8,40,15.5,50,3.0,35,40000,,31.3,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T15:00:00+00:00,145624,0.0,1022.4,,18.8,30,14.4,62,3.5,36,40000,,26.3,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T16:00:00+00:00,145624,0.0,1022.5,,18.1,30,13.3,37,3.4,37,40000,,24.5,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T17:00:00+00:00,145624,0.0,1022.3,,19.1,30,9.4,37,3.1,34,40000,,24.1,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",partly-cloudy-day
Birkenfeld,2022-05-06,2022-05-06T18:00:00+00:00,145624,0.0,1022.5,,18.7,30,9.0,12,3.6,37,40000,,14.0,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-day
Birkenfeld,2022-05-06,2022-05-06T19:00:00+00:00,145624,0.0,1023.1,,16.3,70,5.4,12,3.8,43,40000,,8.3,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-night
Birkenfeld,2022-05-06,2022-05-06T20:00:00+00:00,145624,0.0,1024.2,,12.5,140,5.0,12,4.7,59,40000,,9.0,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-night
Birkenfeld,2022-05-06,2022-05-06T21:00:00+00:00,145624,0.0,1024.4,,11.0,140,4.3,0,4.4,64,35000,,7.2,dry,"{'wind_gust_speed': 9137, 'wind_speed': 9137, 'precipitation': 9137, 'condition': 9137, 'wind_direction': 9137}",clear-night
